,lasso_features,mixed_selection_1x_features,mixed_selection_features,rf_features,topsis_features
0,0.99920605747,0.999317494112,0.999329756818,0.999421233286,0.999377056476
1,0.999404548039,0.999380074953,0.999699487206,0.999694974294,0.999551067133
