,lasso_features,mixed_selection_1x_features,mixed_selection_features,rf_features,topsis_features
0,0.99929473734,0.99909940081,0.956974197904,0.999173479536,0.972149655015
1,0.999532265855,0.999369636119,1.00315604519,0.999418924299,1.00991765073
