,lasso_features,mixed_selection_1x_features,mixed_selection_features,rf_features,topsis_features
0,0.595887955924,0.91388290735,0.820646919883,0.899125974466,0.99921192496
1,0.846986634229,0.995779841266,0.978301180348,1.01043964847,0.999412472106
