,lasso_features,mixed_selection_1x_features,mixed_selection_features,rf_features,topsis_features
0,0.823196395442,0.633576740714,0.845297535481,0.943611416205,0.888337875742
1,0.952922540607,0.738112355241,0.8481136999,0.94368744881,0.888456817176
