,knn,lda,log_reg,nb,rf,svm
0,0.898957140761,0.454755438789,0.83175376297,0.491505921869,0.850792403589,0.999195798084
1,0.999447521323,0.711814099291,0.999990403441,0.574808916408,0.931151903968,0.999330034075
